input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,place_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,user_reviews_extended,emails
c9af6119-4e45-49a6-802f-c9a770884ab1,https://www.google.com/maps/place/X%C3%B3m+coffee/data=!4m7!3m6!1s0x3135212b2d21f44d:0x6d28664394ada4ca!8m2!3d21.4830398!4d105.8577373!16s%2Fg%2F11t1shpvzd!19sChIJTfQhLSshNTERyqStlENmKG0?authuser=0&hl=vi&rclk=1,Xóm coffee,Quán cà phê,"FVM5+639 Xóm coffee, Bách Quang, Thái Nguyên, Việt Nam","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":66,""1"":73,""10"":26,""11"":26,""12"":46,""13"":33,""14"":40,""15"":40,""16"":40,""17"":26,""18"":20,""19"":26,""2"":66,""20"":33,""21"":46,""22"":53,""23"":66,""3"":100,""4"":86,""5"":53,""6"":26,""7"":20,""8"":20,""9"":26},""Monday"":{""0"":66,""1"":33,""10"":20,""11"":40,""12"":66,""13"":73,""14"":86,""15"":73,""16"":66,""17"":46,""18"":33,""19"":26,""2"":26,""20"":53,""21"":80,""22"":100,""23"":100,""3"":26,""4"":46,""5"":53,""6"":73,""7"":46,""8"":26,""9"":13},""Saturday"":{""0"":66,""1"":73,""10"":60,""11"":73,""12"":86,""13"":60,""14"":53,""15"":40,""16"":33,""17"":33,""18"":20,""19"":13,""2"":86,""20"":13,""21"":13,""22"":20,""23"":33,""3"":73,""4"":60,""5"":53,""6"":53,""7"":40,""8"":46,""9"":60},""Sunday"":{""0"":60,""1"":40,""10"":46,""11"":26,""12"":33,""13"":33,""14"":33,""15"":40,""16"":53,""17"":60,""18"":66,""19"":60,""2"":26,""20"":40,""21"":33,""22"":46,""23"":46,""3"":26,""4"":46,""5"":60,""6"":40,""7"":40,""8"":53,""9"":53},""Thursday"":{""0"":53,""1"":60,""10"":46,""11"":66,""12"":66,""13"":60,""14"":40,""15"":46,""16"":40,""17"":53,""18"":53,""19"":66,""2"":60,""20"":60,""21"":66,""22"":46,""23"":53,""3"":46,""4"":46,""5"":40,""6"":33,""7"":13,""8"":13,""9"":20},""Tuesday"":{""0"":33,""1"":20,""10"":60,""11"":46,""12"":26,""13"":13,""14"":6,""15"":20,""16"":46,""17"":80,""18"":86,""19"":60,""2"":13,""20"":46,""21"":53,""22"":53,""23"":60,""3"":6,""4"":20,""5"":46,""6"":86,""7"":86,""8"":80,""9"":60},""Wednesday"":{""0"":53,""1"":60,""10"":86,""11"":66,""12"":40,""13"":26,""14"":40,""15"":46,""16"":26,""17"":20,""18"":13,""19"":13,""2"":60,""20"":33,""21"":46,""22"":60,""23"":53,""3"":46,""4"":46,""5"":60,""6"":60,""7"":60,""8"":60,""9"":66}}",,+84 587 190 990,,1,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":1}",21.483040,105.857737,7865649189645821130,,,https://search.google.com/local/reviews?placeid=ChIJTfQhLSshNTERyqStlENmKG0&q=X%C3%B3m+coffee&authuser=0&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzQsnFaFNWWb1wfYwmoErCFrAGQvh0JpHL1jEJ-_jMpVVXiYwirT7epFfKsqf9U-etRAcCbKFMuHWf3LKyXaUhGMLbRUnOYTHDZyRdliDi-K1oJR4N8lnMNtz9DjZrGlNYtcau=w408-h544-k-no,Asia/Saigon,,0x3135212b2d21f44d:0x6d28664394ada4ca,ChIJTfQhLSshNTERyqStlENmKG0,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEzQsnFaFNWWb1wfYwmoErCFrAGQvh0JpHL1jEJ-_jMpVVXiYwirT7epFfKsqf9U-etRAcCbKFMuHWf3LKyXaUhGMLbRUnOYTHDZyRdliDi-K1oJR4N8lnMNtz9DjZrGlNYtcau=w224-h298-k-no""},{""title"":""Thực đơn"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAFUdzHtzkL3kpwKqTiRnd9p8XivD4lBM3UoC1BGLD7KhJzh6VvdFQsZs1MDBSV0zsJTRon5rDiKHzlfVgt7LnIxPnTvc216g9aWGoBisPqgaPUuYb3CyXa0IFPUtVaHlaqLvoEs=w397-h298-k-no""},{""title"":""Thực phẩm và đồ uống"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAG4FW5zb0qzBenhnptv0ilo5urfreWtrn4MLa6zPUnXZ0wS7yy7r8H9ZYlEyhz7HWHUCaprVU04u5rY8aZad-ABIkIzhdYh0EPMr0Yo0ZKT8_xfY8BUUBako-S-umdDhmR5vP_XYw=w270-h298-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6OdzVZ8JWBK1YDrL-PpcZQ\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=340.03772\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Xóm coffee (Chủ sở hữu)"",""link"":""""}","{""borough"":""Bách Quang"",""street"":""FVM5+639"",""city"":""Thái Nguyên"",""postal_code"":"""",""state"":""Bách Quang, Thái Nguyên"",""country"":""VN""}","[{""id"":""service_options"",""name"":""Các tùy chọn dịch vụ"",""options"":[{""name"":""Đồ ăn mang đi"",""enabled"":true},{""name"":""Ăn tại chỗ"",""enabled"":true}]},{""id"":""highlights"",""name"":""Điểm nổi bật"",""options"":[{""name"":""Cà phê ngon"",""enabled"":true},{""name"":""Nhiều trà ngon"",""enabled"":true}]},{""id"":""offerings"",""name"":""Dịch vụ"",""options"":[{""name"":""Cà phê"",""enabled"":true}]},{""id"":""amenities"",""name"":""Tiện nghi"",""options"":[{""name"":""Nhà vệ sinh"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Bầu không khí"",""options"":[{""name"":""Ấm cúng"",""enabled"":true},{""name"":""Thông thường"",""enabled"":true},{""name"":""Yên tĩnh"",""enabled"":true}]},{""id"":""crowd"",""name"":""Khách hàng"",""options"":[{""name"":""Nhóm"",""enabled"":true}]},{""id"":""payments"",""name"":""Thanh toán"",""options"":[{""name"":""Thanh toán di động qua NFC"",""enabled"":true}]},{""id"":""parking"",""name"":""Bãi đỗ xe"",""options"":[{""name"":""Bãi đỗ xe miễn phí"",""enabled"":true},{""name"":""Đỗ xe miễn phí trên đường"",""enabled"":true}]}]","[{""Name"":""Kiều Phạm"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVTv5qJXAt8Y9JdVBtk9NCAHJpi9AwLYsMLdBFhgxouD25so3A=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Xóm coffee mang đến một không gian mộc mạc, gần gũi, rất phù hợp để thư giãn và trò chuyện. Cà phê ở đây có hương vị đậm đà, thơm ngon. Dịch vụ chu đáo và thân thiện. Để làm cho không gian thêm phần sinh động, Xóm coffee có thể cân nhắc sử dụng Tuneast. Khách hàng có thể tự chọn bài hát yêu thích, tạo nên một bầu không khí âm nhạc độc đáo và ấm áp."",""Images"":null,""When"":""""}]","[{""Name"":""Kiều Phạm"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVTv5qJXAt8Y9JdVBtk9NCAHJpi9AwLYsMLdBFhgxouD25so3A=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Xóm coffee mang đến một không gian mộc mạc, gần gũi, rất phù hợp để thư giãn và trò chuyện. Cà phê ở đây có hương vị đậm đà, thơm ngon. Dịch vụ chu đáo và thân thiện. Để làm cho không gian thêm phần sinh động, Xóm coffee có thể cân nhắc sử dụng Tuneast. Khách hàng có thể tự chọn bài hát yêu thích, tạo nên một bầu không khí âm nhạc độc đáo và ấm áp."",""Images"":null,""When"":""""}]",
c9af6119-4e45-49a6-802f-c9a770884ab1,https://www.google.com/maps/place/X%C3%B3m+-+Coffee+%26+Juice/data=!4m7!3m6!1s0x3135ab0009db880d:0x4c395d93a788e3a2!8m2!3d21.028791!4d105.8426322!16s%2Fg%2F11vwzbzbd1!19sChIJDYjbCQCrNTERouOIp5NdOUw?authuser=0&hl=vi&rclk=1,Xóm - Coffee & Juice,Quán cà phê,"3 Điện Biên Phủ, Cửa Nam, Hà Nội, Việt Nam","{""Chủ Nhật"":[""Mở cửa cả ngày""],""Thứ Ba"":[""Mở cửa cả ngày""],""Thứ Bảy"":[""Mở cửa cả ngày""],""Thứ Hai"":[""Mở cửa cả ngày""],""Thứ Năm"":[""Mở cửa cả ngày""],""Thứ Sáu"":[""Mở cửa cả ngày""],""Thứ Tư"":[""Mở cửa cả ngày""]}","{""Friday"":{""0"":46,""1"":46,""10"":23,""11"":46,""12"":61,""13"":61,""14"":38,""15"":38,""16"":30,""17"":30,""18"":23,""19"":30,""2"":69,""20"":46,""21"":61,""22"":61,""23"":46,""3"":69,""4"":46,""5"":53,""6"":69,""7"":84,""8"":46,""9"":30},""Monday"":{""0"":46,""1"":53,""10"":46,""11"":46,""12"":46,""13"":53,""14"":69,""15"":69,""16"":84,""17"":92,""18"":69,""19"":53,""2"":69,""20"":46,""21"":30,""22"":38,""23"":38,""3"":76,""4"":76,""5"":69,""6"":61,""7"":46,""8"":30,""9"":38},""Saturday"":{""0"":53,""1"":61,""10"":61,""11"":69,""12"":84,""13"":92,""14"":92,""15"":92,""16"":61,""17"":53,""18"":46,""19"":46,""2"":53,""20"":53,""21"":38,""22"":46,""23"":46,""3"":61,""4"":46,""5"":69,""6"":84,""7"":53,""8"":38,""9"":30},""Sunday"":{""0"":38,""1"":23,""10"":69,""11"":53,""12"":30,""13"":53,""14"":53,""15"":69,""16"":61,""17"":69,""18"":76,""19"":84,""2"":30,""20"":61,""21"":61,""22"":61,""23"":61,""3"":61,""4"":61,""5"":76,""6"":76,""7"":84,""8"":84,""9"":92},""Thursday"":{""0"":38,""1"":46,""10"":84,""11"":92,""12"":76,""13"":76,""14"":69,""15"":53,""16"":53,""17"":69,""18"":69,""19"":61,""2"":23,""20"":53,""21"":53,""22"":53,""23"":38,""3"":23,""4"":38,""5"":61,""6"":100,""7"":84,""8"":84,""9"":100},""Tuesday"":{""0"":46,""1"":38,""10"":53,""11"":69,""12"":69,""13"":53,""14"":46,""15"":53,""16"":38,""17"":46,""18"":53,""19"":53,""2"":38,""20"":53,""21"":38,""22"":30,""23"":23,""3"":38,""4"":53,""5"":46,""6"":53,""7"":46,""8"":38,""9"":46},""Wednesday"":{""0"":84,""1"":61,""10"":61,""11"":46,""12"":38,""13"":69,""14"":69,""15"":92,""16"":53,""17"":53,""18"":61,""19"":61,""2"":53,""20"":76,""21"":69,""22"":84,""23"":84,""3"":53,""4"":46,""5"":38,""6"":23,""7"":30,""8"":46,""9"":69}}",,,"2RHV+G3 Cửa Nam, Hà Nội, Việt Nam",3,5.000000,"{""1"":0,""2"":0,""3"":0,""4"":0,""5"":3}",21.028791,105.842632,5492524109307372450,,,https://search.google.com/local/reviews?placeid=ChIJDYjbCQCrNTERouOIp5NdOUw&q=X%C3%B3m+-+Coffee+%26+Juice&authuser=0&hl=vi,https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIcp5xWjHy3U3PqdSL8f0UMpZlkrLAW5jjM4qpgcwPcJMi8iDliO5QZBup9bsEp4xX72q56Nor5ku7n4B3tdkB_mM0jLIXbwEEBrzplYVR6LTT3BsV1L9Q0FFvpdtOSaKhUlE=w408-h544-k-no,Asia/Saigon,,0x3135ab0009db880d:0x4c395d93a788e3a2,ChIJDYjbCQCrNTERouOIp5NdOUw,"[{""title"":""Tất cả"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHIcp5xWjHy3U3PqdSL8f0UMpZlkrLAW5jjM4qpgcwPcJMi8iDliO5QZBup9bsEp4xX72q56Nor5ku7n4B3tdkB_mM0jLIXbwEEBrzplYVR6LTT3BsV1L9Q0FFvpdtOSaKhUlE=w224-h298-k-no""},{""title"":""Thực phẩm và đồ uống"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAEIqEXg1DwFwkJtS1rPwsz_XmGAObuducs-nDKzoY0vqWgbifVfX3YN-ZPvMCD11LCHrgEm96itoWhMs-4i8WGwQvNd7dX9QIwzCBRYUpLPW-DUaiBc1g6VLuLI2CQ7RXENvRmb=w224-h298-k-no""},{""title"":""Bầu không khí"",""image"":""https://lh3.googleusercontent.com/gps-cs-s/APNQkAHZ8UTR2JtpavNLAsTekgNsAx6RuvvXGcem4jBvPwh7KnN4Dlo1scxuSDL7AUGlJnguG84JX5U7mtzzm57JFPubnoaNjRglc_clh1Vt5CWmzhmBeVoNmstcRryU69Q9XG0SciP3=w397-h298-k-no""},{""title"":""Chế độ xem Phố và 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=cnvGkjUh3q-r_YdDpGxp0w\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=229.71346\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":"""",""source"":""""}","{""id"":"""",""name"":""Xóm - Coffee \u0026 Juice (Chủ sở hữu)"",""link"":""""}","{""borough"":""Cửa Nam"",""street"":""3 Điện Biên Phủ"",""city"":""Hà Nội"",""postal_code"":"""",""state"":""Cửa Nam, Hà Nội"",""country"":""VN""}","[{""id"":""service_options"",""name"":""Các tùy chọn dịch vụ"",""options"":[{""name"":""Ăn tại chỗ"",""enabled"":true}]},{""id"":""highlights"",""name"":""Điểm nổi bật"",""options"":[{""name"":""Cà phê ngon"",""enabled"":true}]},{""id"":""offerings"",""name"":""Dịch vụ"",""options"":[{""name"":""Cà phê"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Bầu không khí"",""options"":[{""name"":""Thông thường"",""enabled"":true}]},{""id"":""crowd"",""name"":""Khách hàng"",""options"":[{""name"":""Nhóm"",""enabled"":true}]},{""id"":""children"",""name"":""Trẻ em"",""options"":[{""name"":""Phù hợp cho trẻ em"",""enabled"":true}]}]","[{""Name"":""Tam Phan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLPF_4lO1n7ZICok6Jn0oZxDh-iU4qa4xtmW0hNj8kUaMNUYQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Cf ngon"",""Images"":null,""When"":""""},{""Name"":""Ly Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXLynJrNyUCJDltfNUvnjs7FZLp7lfT9L2U9qPJY-LNWiMnA_wv=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1V4TGAxKdZQ_NvoHr8jXOqzt-gVQGw3v84gzQUgbRUAoIBkDwHqiyKChAQw-HtzfVyaR-ylWHoBhGOgYhk-3C4trmZvKCYrnML23gWvE9x4hQMQHN8gbAtEQdtg55JDMSg_AU=k-no""],""When"":""2024-8-4""},{""Name"":""toàn mai toàn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVtk5pIPv6h2w7vC7N09gFekXQoRgcuvG3f_rpqeH-F6-kCfl1VZQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]","[{""Name"":""Tam Phan"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocLPF_4lO1n7ZICok6Jn0oZxDh-iU4qa4xtmW0hNj8kUaMNUYQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":""Cf ngon"",""Images"":null,""When"":""""},{""Name"":""Ly Nguyễn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXLynJrNyUCJDltfNUvnjs7FZLp7lfT9L2U9qPJY-LNWiMnA_wv=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":[""https://lh3.googleusercontent.com/grass-cs/ANxoTn1V4TGAxKdZQ_NvoHr8jXOqzt-gVQGw3v84gzQUgbRUAoIBkDwHqiyKChAQw-HtzfVyaR-ylWHoBhGOgYhk-3C4trmZvKCYrnML23gWvE9x4hQMQHN8gbAtEQdtg55JDMSg_AU=k-no""],""When"":""2024-8-4""},{""Name"":""toàn mai toàn"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVtk5pIPv6h2w7vC7N09gFekXQoRgcuvG3f_rpqeH-F6-kCfl1VZQ=s120-c-rp-mo-ba12-br100"",""Rating"":5,""Description"":"""",""Images"":null,""When"":""""}]",
